route_schedule_uuid,num_trips,route_total_distance,route_driving_time,route_start_time,route_end_time,route_shift_duration,route_total_time,route_start_location,route_end_location
thanos::sroute:16009fc1-280a-4288-bf7c-a7db58bdbfd1,12,918.4901,4241.0,2018-09-14 00:38:43.743931,2018-09-25 02:27:11.508834,15948.462748383334,15948.462748383334,IND209304AAA,IND208012AAA
thanos::sroute:162f9a67-5ebe-4338-8450-1c6d57d2c7b1,18,29485.565,36591.0,2018-09-12 20:24:29.188095,2018-10-05 17:46:29.338831,32962.00251226666,32962.00251226666,IND000000ACT,IND712311AAA
thanos::sroute:16503381-6968-4077-983d-71178fef45b9,11,7455.727,12337.0,2018-09-12 13:15:39.382206,2018-09-26 23:48:07.628727,20792.47077535,20792.47077535,IND501359AAE,IND413002AAA
thanos::sroute:1692165b-034a-4c4a-9e7e-2e88121959ac,1,73.18860000000001,199.0,2018-09-12 07:34:46.555179,2018-09-12 11:25:08.580408,230.36708715,230.36708715,IND110092AAC,IND000000ACB
thanos::sroute:16a02d06-e6b6-443b-bd98-0a9e4f4a8c06,16,1056.1009000000001,2694.0,2018-09-12 01:31:44.166971,2018-10-03 05:32:36.201911,30480.867249,30480.867249,IND560099AAB,IND560300AAA
thanos::sroute:16a61a98-dec3-44c8-b82f-d11ec705f61e,13,397.557,1192.0,2018-09-15 18:33:08.328521,2018-10-03 23:24:47.155225,26211.64711173333,26211.64711173333,IND421302AAG,IND421302AAG
thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,17,847.7040000000001,1371.0,2018-09-12 00:39:57.915096,2018-10-02 05:54:13.037655,29114.25204265,29114.25204265,IND144001AAB,IND144001AAB
thanos::sroute:16b36a77-335d-4af2-bb22-70d912dac110,10,2422.2055,3461.0,2018-09-17 17:49:24.134768,2018-09-27 04:11:35.706290,13582.1928587,13582.1928587,IND431136AAC,IND411033AAA
thanos::sroute:16dbdb8b-1ca6-4d26-a45c-18d378e6308b,12,2242.803,3863.0,2018-09-13 22:48:34.127527,2018-09-27 08:22:48.172494,19294.234082783332,19294.234082783332,IND627005AAA,IND627005AAA
thanos::sroute:16dd166b-4fc4-4907-8440-dce8857f19bd,4,66.6798,175.0,2018-09-17 04:25:31.755670,2018-10-01 05:16:04.632884,20210.547953566667,20210.547953566667,IND000000AFT,IND400706AAA
thanos::sroute:16f438c4-c258-4955-8358-bdb1e256f1dc,9,23261.6064,26118.0,2018-09-24 03:07:59.175026,2018-10-05 09:04:47.155353,16196.799672116667,16196.799672116667,IND421302AAG,IND712311AAA
thanos::sroute:16fda6cf-2796-4ced-8fe2-f30964c95d9e,6,1291.9625,2192.0,2018-09-12 02:23:19.043516,2018-09-17 15:25:51.343866,7982.538339166666,7982.538339166666,IND110037AAM,IND125005AAA
thanos::sroute:17212d3e-8e28-4a62-9f8b-739e9c399529,1,108.2402,178.0,2018-09-29 02:48:12.209400,2018-09-29 14:03:42.046563,675.49728605,675.49728605,IND574104AAA,IND575004AAB
thanos::sroute:17446c2e-39bc-4d6a-8e73-3d531d2b84f8,13,253.9709,876.0,2018-09-12 23:21:15.311491,2018-09-30 05:31:21.272554,24850.099351049997,24850.099351049997,IND201301AAF,IND201301AAF
thanos::sroute:17458102-0fe7-48eb-aefa-6b64e873281d,6,1142.5997,2571.0,2018-09-14 00:39:00.018114,2018-09-19 12:26:21.048144,7907.350500500001,7907.350500500001,IND202001AAC,IND202001AAB
thanos::sroute:17e27740-82b1-4045-962c-b293bb277e5c,1,218.6099,327.0,2018-09-24 23:25:39.732847,2018-09-25 17:04:43.227417,1059.0582428333335,1059.0582428333335,IND841301AAC,IND841301AAC
thanos::sroute:17fc17ec-ffde-4f2a-8ad6-ff420a034306,14,9281.8507,12959.0,2018-09-12 19:07:44.096354,2018-09-28 19:05:10.981006,23037.448077533332,23037.448077533332,IND382430AAB,IND302014AAA
thanos::sroute:18104c25-811c-4b93-8c92-8c6923c879cb,7,6964.3103,8788.0,2018-09-24 10:08:09.819893,2018-10-04 14:42:15.971082,14674.102519816666,14674.102519816666,IND421302AAG,IND562132AAA
thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,6,1147.487,2278.0,2018-09-28 15:56:48.475859,2018-10-04 02:57:05.965575,7860.291495266666,7860.291495266666,IND131028AAB,IND249201AAA
thanos::sroute:18cd1f0b-a879-4355-ae0a-c21e1b40e3b3,9,493.5049,886.0,2018-09-15 04:44:55.738261,2018-10-03 10:42:29.875119,26277.568947633332,26277.568947633332,IND562132AAA,IND560099AAB
thanos::sroute:19271c51-91cf-4bd7-8c7a-6e3f2d3c5db9,13,18341.2065,25952.0,2018-09-12 10:39:42.636610,2018-10-04 23:30:09.306806,32450.444503266666,32450.444503266666,IND421302AAG,IND000000ACB
thanos::sroute:1956d9ab-00bf-43af-81d4-606f6f794148,4,97.3644,180.0,2018-09-15 18:41:26.512697,2018-10-01 21:54:42.501733,23233.266483933334,23233.266483933334,IND560027AAA,IND560099AAA
thanos::sroute:1969fd6b-a1f5-45db-9097-e8e55497c4cb,8,264.5992,500.0,2018-09-13 20:38:23.844603,2018-10-02 22:24:49.084850,27466.420670783333,27466.420670783333,IND562132AAA,IND560078AAC
thanos::sroute:19917b5d-0f5c-4192-8144-eeae5563cde2,10,1981.3294,3484.0,2018-09-13 00:47:59.080449,2018-09-25 05:45:25.497857,17577.440290133334,17577.440290133334,IND591201AAA,IND416404AAA
thanos::sroute:19bb69d3-8c4c-4259-94ad-dda990f6084d,7,203.18349999999998,759.0,2018-09-15 15:23:12.224639,2018-10-03 20:09:14.854740,26206.043835016666,26206.043835016666,IND411033AAA,IND000000AAL
thanos::sroute:19f6e955-0102-4569-9e02-db60b189cc76,1,15.6886,23.0,2018-10-02 07:12:29.037248,2018-10-02 07:53:36.759164,41.1286986,41.1286986,IND600073AAA,IND603203AAA
thanos::sroute:1a0d46aa-1268-42a6-be6b-9c2edd879433,7,252.2597,784.0,2018-09-14 18:38:07.612103,2018-09-28 23:10:25.550497,20432.298973233334,20432.298973233334,IND400102AAC,IND421302AAG
thanos::sroute:1a23962b-1d49-428a-ba91-db8c0c014bd3,4,155.9099,365.0,2018-09-17 07:42:56.847969,2018-10-01 18:05:36.995399,20782.669123833333,20782.669123833333,IND562132AAA,IND560048AAB
thanos::sroute:1a6e5ba3-fdca-4de9-9225-f796b5d28c3a,17,4822.9956,8137.0,2018-09-12 19:03:19.673033,2018-09-29 06:31:07.703294,23727.800504349998,23727.800504349998,IND131028AAB,IND132039AAA
thanos::sroute:1b2a7608-9026-40cf-b1a6-2d90edd5abf3,3,1437.3474,2039.0,2018-09-13 20:59:15.125470,2018-09-17 11:05:29.553254,5166.240463066667,5166.240463066667,IND110037AAM,IND209304AAA
thanos::sroute:1b3b307a-9fc7-471e-94b2-45bc84dbfc90,13,3398.8536999999997,4815.0,2018-09-12 05:11:43.442817,2018-09-26 17:21:45.586144,20890.035722116667,20890.035722116667,IND411033AAA,IND416012AAA
thanos::sroute:1b52b54e-f5d3-493e-9e65-3d42da25d9e0,4,1940.3497,2914.0,2018-09-12 17:14:16.404455,2018-09-17 15:50:03.141766,7115.778955183333,7115.778955183333,IND382430AAB,IND421302AAG
thanos::sroute:1b763dd3-7e0e-45f8-bfbb-f73485f83fa6,4,109.8361,312.0,2018-09-13 06:21:36.077848,2018-09-30 09:07:54.090413,24646.300209416666,24646.300209416666,IND600116AAB,IND600116AAB
thanos::sroute:1b91220f-7441-4185-aa5b-bec4b1e00d24,6,907.2554,1530.0,2018-09-13 22:44:31.041427,2018-09-20 05:59:21.602727,9074.842688333332,9074.842688333332,IND600044AAD,IND600044AAD
thanos::sroute:1be4d489-68d5-482d-ae98-c40e0a2a745c,9,2911.9027,4744.0,2018-09-12 10:03:13.562003,2018-09-26 22:19:42.511583,20896.482493,20896.482493,IND562132AAA,IND575004AAB
thanos::sroute:1c165ebe-bad3-49b8-9756-087ec45c873a,17,3402.6657,5780.0,2018-09-12 04:07:32.576814,2018-10-01 06:59:52.838934,27532.337702,27532.337702,IND517501AAB,IND524132AAA
thanos::sroute:1c1e9925-776c-4751-af34-789908705517,2,55.928200000000004,121.0,2018-09-22 09:51:03.468709,2018-10-02 10:26:43.517450,14435.667479016667,14435.667479016667,IND500039AAB,IND500039AAC
thanos::sroute:1c4a584b-6334-475a-bbc1-bfa66ebde975,4,319.1418,425.0,2018-09-15 20:42:41.078515,2018-09-20 00:40:27.291079,5997.7702094,5997.7702094,IND110044AAB,IND000000ACB
thanos::sroute:1c54d04c-24d8-4975-b53f-259dc1aa20a1,19,300.7778,910.0,2018-09-12 09:30:50.357253,2018-10-03 13:51:26.556571,30500.603321966668,30500.603321966668,IND562132AAA,IND560058AAD
thanos::sroute:1c6acccf-ad33-4092-9683-85abf41e08cd,5,196.2172,479.0,2018-09-26 06:40:59.138681,2018-10-02 09:21:13.383629,8800.237415799998,8800.237415799998,IND641062AAD,IND641008AAA
thanos::sroute:1c73b9f0-cd6d-4e4e-9d1e-b11cdcfec04a,6,322.1641,445.0,2018-09-12 20:04:37.294323,2018-09-30 23:18:10.440338,26113.552433583336,26113.552433583336,IND501359AAE,IND500010AAA
thanos::sroute:1c928288-09f2-4410-87f6-33dd862926c7,11,421.432,1253.0,2018-09-13 07:24:22.370061,2018-10-03 11:10:03.610833,29025.6873462,29025.6873462,IND600119AAA,IND600016AAC
thanos::sroute:1d706d99-90e4-474c-a921-119b54ee6ccb,1,32.748,95.0,2018-09-13 23:30:44.186205,2018-09-14 02:01:56.566684,151.20634131666665,151.20634131666665,IND263153AAB,IND263139AAA
thanos::sroute:1d848e84-b73b-47b3-90ec-4a12509bafc7,16,3001.9125,4278.0,2018-09-12 03:54:04.987871,2018-10-03 08:19:39.021110,30505.56722065,30505.56722065,IND508223AAA,IND500039AAC
thanos::sroute:1d942309-bf28-4b95-9e29-9d03ca11168a,17,1157.258,2451.0,2018-09-12 22:39:35.307915,2018-10-04 03:07:53.075308,30508.296123216667,30508.296123216667,IND121004AAB,IND000000ACB
thanos::sroute:1dca7e23-1277-45da-89a1-381ffd2d875e,7,177.0632,304.0,2018-09-15 15:07:22.506278,2018-10-01 09:50:38.012481,22723.258436716667,22723.258436716667,IND562132AAA,IND560060AAB
thanos::sroute:1e32f7cf-6d08-4389-b475-8ff7a27967b8,4,50.783300000000004,150.0,2018-09-24 17:23:30.184960,2018-09-27 18:16:57.063441,4373.447974683334,4373.447974683334,IND110044AAB,IND201301AAF
thanos::sroute:1e49263c-7844-4b1e-808b-0802f546c5ae,11,957.4189,2348.0,2018-09-13 04:15:19.082022,2018-09-25 08:33:07.342380,17537.8043393,17537.8043393,IND813102AAA,IND813203AAA
thanos::sroute:1ea5b20e-9acf-4e90-9ae3-f7799dbf9e3c,14,2756.2391000000002,15355.0,2018-09-12 03:39:57.173683,2018-09-27 05:39:43.266077,21719.768206566667,21719.768206566667,IND174021AAA,IND176048AAA
thanos::sroute:1ed22bd7-4646-42b8-aba4-652beac30cba,9,153.37630000000001,1293.0,2018-09-18 03:29:41.196159,2018-10-02 09:43:04.052512,20533.380939216666,20533.380939216666,IND828111AAA,IND826004AAA
thanos::sroute:1f0497fc-ac6d-4bd4-97e3-2c3ff3eb9f9b,2,320.644,476.0,2018-09-30 01:54:30.470016,2018-10-01 06:34:34.411001,1720.0656830833332,1720.0656830833332,IND136118AAA,IND132039AAA
thanos::sroute:1f3b54e4-3374-43fd-8ed1-198bb9a5824e,16,1324.7495,3412.0,2018-09-12 00:58:51.333308,2018-10-03 07:59:48.078666,30660.945755966666,30660.945755966666,IND421302AAG,IND421302AAG
thanos::sroute:1fb48f61-a146-46a6-8f4a-571fede09bc6,15,1313.608,3059.0,2018-09-12 04:10:04.605103,2018-10-03 09:37:27.054874,30567.374162850003,30567.374162850003,IND000000ACB,IND201301AAM
thanos::sroute:20615ab0-092f-428c-9636-ab4a22efee95,3,43.1244,118.0,2018-09-14 07:56:20.042108,2018-09-20 08:45:30.139468,8689.168289333333,8689.168289333333,IND600044AAD,IND600032AAB
thanos::sroute:207339fb-6d6d-4310-9a01-2f12de3430b0,17,3403.1046,6336.0,2018-09-12 20:33:07.876918,2018-10-01 05:01:02.516666,26427.910662466667,26427.910662466667,IND416012AAA,IND415709AAA
thanos::sroute:208ac3e0-425f-4bec-bdde-2ccec338180d,1,21.6272,38.0,2018-10-03 08:39:22.185503,2018-10-03 10:14:19.308893,94.9520565,94.9520565,IND828111AAA,IND826004AAA
thanos::sroute:208c51a7-bfb4-4471-9e3a-4512060a9a3f,17,1290.1326,1758.0,2018-09-12 01:06:44.904707,2018-10-04 07:04:54.576209,32038.1611917,32038.1611917,IND160002AAC,IND140501AAA
thanos::sroute:20b255f2-830b-4599-b4e1-32fd2f9b8b22,2,1005.3969,1446.0,2018-09-16 04:01:59.410770,2018-09-18 12:40:55.953648,3398.9423813000003,3398.9423813000003,IND000000ACB,IND209304AAA
thanos::sroute:20bdcd7d-50ae-485a-a38f-95f33358cca0,10,351.52320000000003,668.0,2018-09-18 02:16:32.070683,2018-09-29 06:35:03.474331,16098.523394133334,16098.523394133334,IND501359AAE,IND500050AAA
thanos::sroute:20c9190f-a7f1-412f-b07a-f62c1a9bffeb,12,1415.1323,2508.0,2018-09-19 03:12:38.479635,2018-10-01 14:46:48.310681,17974.163850766665,17974.163850766665,IND563131AAB,IND560300AAB
thanos::sroute:20f7c97f-614d-4501-96c7-fbd43d5d759d,20,775.4704,985.0,2018-09-12 21:07:23.135200,2018-10-03 22:40:44.210669,30333.351257816666,30333.351257816666,IND000000ACB,IND122001AAA
thanos::sroute:210a60e1-d392-44aa-80e1-cf04b451564d,3,230.8175,275.0,2018-09-12 19:30:57.344229,2018-09-14 22:46:09.025332,3075.1946850500003,3075.1946850500003,IND000000ACB,IND201301AAF
thanos::sroute:215a321a-600f-4435-901c-f38ebbffe8ea,5,80.6271,139.0,2018-09-21 00:47:30.967340,2018-09-25 02:18:30.774424,5850.996784733333,5850.996784733333,IND530012AAA,IND531162AAA
thanos::sroute:21905d85-5829-425c-9699-f961e70f86f2,4,450.62199999999996,669.0,2018-09-29 04:22:19.232147,2018-10-04 05:45:48.388963,7283.485946933333,7283.485946933333,IND811201AAB,IND813213AAA
thanos::sroute:21a9cdbc-469e-40e7-8fda-f4c02a164a64,6,276.9572,359.0,2018-09-12 18:56:34.280892,2018-09-24 21:48:40.877090,17452.109936633333,17452.109936633333,IND000000ACT,IND000000ACB
thanos::sroute:21cefd80-3296-49ce-8fe6-77f39181fed8,6,6060.8885,7864.0,2018-09-27 08:25:47.995230,2018-10-05 00:41:51.892919,11056.064961483333,11056.064961483333,IND221313AAA,IND000000ACB
thanos::sroute:21dcaeeb-fa40-45f1-85e9-0b10815d794d,9,12181.7102,16964.0,2018-09-22 02:05:33.835904,2018-10-03 16:52:52.893532,16727.317627133332,16727.317627133332,IND421302AAG,IND600056AAB
thanos::sroute:22187cee-a8e4-46bb-804d-74c4f2e715b6,7,417.1965,680.0,2018-09-12 22:32:13.724106,2018-09-19 00:22:07.770050,8749.900765733333,8749.900765733333,IND000000ACB,IND110043AAC
thanos::sroute:22a33d05-5e9c-44be-9ad1-2e24c67e562b,14,267.4563,880.0,2018-09-12 22:19:40.482753,2018-10-04 03:03:15.050797,30523.57613406667,30523.57613406667,IND400072AAB,IND400015AAA
thanos::sroute:22bb1825-736c-4578-964f-1f1e324b4c4b,1,84.32000000000001,99.0,2018-09-21 22:49:40.773982,2018-09-22 01:37:41.022142,168.004136,168.004136,IND110044AAB,IND000000ACB
thanos::sroute:22c1dede-4655-43dd-a581-37752e5099c6,17,1752.5144,2559.0,2018-09-12 10:06:42.275900,2018-10-03 13:48:31.961651,30461.82809585,30461.82809585,IND636016AAA,IND636402AAA
thanos::sroute:22f1f0ee-ba3d-40d4-af25-f2574f2c6f85,3,42.4007,88.0,2018-09-21 20:52:28.858258,2018-09-26 21:59:29.969581,7267.01852205,7267.01852205,IND110044AAB,IND201301AAF
thanos::sroute:231d6c66-0b75-4aff-8975-bf26122c92c7,13,1077.6100999999999,1490.0,2018-09-12 16:52:09.959198,2018-10-03 20:34:57.315218,30462.789267,30462.789267,IND501359AAE,IND500010AAB
thanos::sroute:23372931-5898-4276-970b-0df5070acabb,2,1011.5350000000001,1448.0,2018-09-22 06:11:41.998188,2018-09-23 21:25:09.684572,2353.4614397333335,2353.4614397333335,IND110037AAM,IND000000ACB
thanos::sroute:233c5ce2-a1e2-4550-945c-28c357cafe57,18,978.6533,974.0,2018-09-12 23:34:58.408832,2018-10-04 01:33:37.635402,30358.653776166666,30358.653776166666,IND390022AAA,IND388320AAA
thanos::sroute:23407a3a-23cc-4a66-a0ef-9242e51097dc,13,1155.1039,3104.0,2018-09-14 02:39:30.735161,2018-10-03 07:15:04.252554,27635.558623216664,27635.558623216664,IND600056AAB,IND600056AAB
thanos::sroute:23463ff4-1a97-4ea3-91c9-f1e85d4b2535,20,674.4458,861.0,2018-09-13 20:37:26.233313,2018-10-03 22:01:37.375629,28884.185705266667,28884.185705266667,IND560300AAA,IND560002AAA
thanos::sroute:2388fa83-d946-4a05-86eb-714912952893,16,831.7686,1834.0,2018-09-12 11:27:49.233883,2018-10-01 12:20:33.742288,27412.74180675,27412.74180675,IND224001AAA,IND224122AAA
thanos::sroute:238d7712-f567-405b-bad5-874ba36fb3c4,1,14.1166,32.0,2018-09-27 01:03:34.524059,2018-09-27 10:37:35.091218,574.00945265,574.00945265,IND751021AAA,IND751002AAB
thanos::sroute:24133418-da9e-4356-b35f-2676eeb707ad,3,934.6091,1444.0,2018-09-12 18:07:38.028332,2018-09-17 14:04:18.736122,6956.678463166667,6956.678463166667,IND125005AAA,IND125005AAA
thanos::sroute:24440134-3c3e-412f-9e72-6028da450b01,3,102.5671,340.0,2018-09-14 23:48:51.486254,2018-10-04 02:19:27.446065,27510.599330183333,27510.599330183333,IND411014AAA,IND411033AAA
thanos::sroute:245127c6-15d0-45a5-9077-6638ccac24ec,4,240.6341,308.0,2018-09-26 20:43:41.302130,2018-10-04 00:23:49.304100,10300.133366166667,10300.133366166667,IND560099AAB,IND562132AAA
thanos::sroute:24584064-edd4-4cbd-90ed-bea810e7526c,13,729.5896,1867.0,2018-09-12 03:17:03.269215,2018-09-27 02:47:30.185280,21570.44860108333,21570.44860108333,IND673592AAA,IND673592AAA
thanos::sroute:2462f904-b917-4207-9c6d-9e76b2937b0e,3,715.0555,1056.0,2018-09-12 17:10:10.944579,2018-09-17 01:37:40.969309,6267.500412166667,6267.500412166667,IND431136AAC,IND411033AAA
thanos::sroute:247d61d5-66f4-4c12-98ab-b78a33001d9c,16,1574.4119,4051.0,2018-09-19 02:07:20.365974,2018-10-04 17:17:15.209451,22509.91405795,22509.91405795,IND690548AAA,IND686028AAB
thanos::sroute:24e87882-eb3b-4de7-a126-59b224f13b5a,13,811.2543000000001,2061.0,2018-09-13 19:10:21.803597,2018-09-26 02:56:24.807989,17746.0500732,17746.0500732,IND673027AAB,IND670643AAA
thanos::sroute:24eca63d-7a13-4b1d-8ccd-b75a285ba767,19,815.3628,2002.0,2018-09-12 07:19:20.237342,2018-10-03 10:16:27.893905,30417.127609383333,30417.127609383333,IND562132AAA,IND560300AAA
thanos::sroute:25115acf-4934-4e64-aa56-85531cadc0d5,17,702.0131,1760.0,2018-09-15 01:34:33.749977,2018-10-03 04:58:51.466973,26124.295283266667,26124.295283266667,IND562132AAA,IND560300AAA
thanos::sroute:256eac2a-fdd7-403a-a25b-20ed839a930b,17,489.6666,1094.0,2018-09-12 07:00:43.967024,2018-10-02 09:28:00.161615,28947.269909849998,28947.269909849998,IND560043AAC,IND560043AAC
thanos::sroute:257917b4-d28a-449b-98dd-499e7645d03e,2,28.7197,119.0,2018-09-30 01:46:03.656827,2018-10-01 04:16:40.246282,1590.60982425,1590.60982425,IND400612AAA,IND421302AAR
thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,16,28817.2947,40467.0,2018-09-12 05:03:02.679888,2018-10-04 06:40:57.994420,31777.92190886667,31777.92190886667,IND712311AAA,IND562132AAA
thanos::sroute:2645904a-f308-494c-9fb4-ae1c2b8d3da4,3,473.5242,993.0,2018-09-12 21:39:24.704119,2018-09-15 06:23:11.219814,3403.7752615833333,3403.7752615833333,IND301019AAA,IND123106AAB
thanos::sroute:265efe06-3625-4fba-afee-07b5b647ff38,1,315.5863,257.0,2018-09-24 13:50:39.828453,2018-09-24 18:11:47.901629,261.13455293333334,261.13455293333334,IND282002AAD,IND205001AAB
thanos::sroute:267f7109-0416-448a-a4bd-d81038d028f8,3,615.3562999999999,851.0,2018-10-02 01:41:33.278184,2018-10-04 12:35:23.104788,3533.8304434,3533.8304434,IND136118AAA,IND131028AAB
thanos::sroute:268e6734-1919-4a6e-9e33-2a94346c54af,14,1835.0303999999999,3766.0,2018-09-12 17:51:10.421496,2018-09-27 01:39:25.965495,20628.25906665,20628.25906665,IND000000ACB,IND131028AAB
thanos::sroute:26a1f4d4-aa3d-404e-9849-0c469c14c27d,1,232.3779,351.0,2018-10-04 01:02:03.206977,2018-10-04 09:08:13.820426,486.1768908166667,486.1768908166667,IND591237AAB,IND416404AAA
thanos::sroute:26d67f1a-a502-4f2b-b3c8-5b75d80e4d93,14,773.492,844.0,2018-09-13 23:17:25.816018,2018-09-29 00:50:18.705093,21692.881484583333,21692.881484583333,IND600056AAB,IND600044AAE
thanos::sroute:27463ea7-5903-4530-92e7-6a4feca7b07c,4,187.62650000000002,546.0,2018-09-26 02:09:39.085460,2018-10-04 02:57:23.720337,11567.743914616667,11567.743914616667,IND602024AAA,IND602001AAA
thanos::sroute:27718454-904b-403f-a715-8f4f43eccce4,4,163.5999,748.0,2018-09-14 01:21:16.813146,2018-09-27 04:31:43.127617,18910.43857451667,18910.43857451667,IND700026AAC,IND712311AAA
thanos::sroute:27819e30-d5e6-407d-906e-019328f1c70a,14,466.3311,704.0,2018-09-13 20:53:03.787032,2018-10-03 22:49:56.212756,28916.873762066665,28916.873762066665,IND560099AAB,IND560058AAB
thanos::sroute:279c8da0-73fc-4194-be37-988b25b22df1,13,225.0952,2001.0,2018-09-15 02:37:47.147296,2018-10-03 06:06:40.198411,26128.884185249997,26128.884185249997,IND395009AAA,IND395023AAD
thanos::sroute:27afe264-f282-4587-9305-5f6a5a00a3d8,14,217.8534,359.0,2018-09-12 17:54:22.034076,2018-09-28 19:20:06.757373,23125.745388283332,23125.745388283332,IND110044AAB,IND110030AAD
thanos::sroute:27e9c98a-7465-43e6-ab0c-3d36b5b1958f,7,6840.1412,8593.0,2018-09-13 22:02:10.127149,2018-09-26 23:50:37.518982,18828.456530549996,18828.456530549996,IND562132AAA,IND421302AAG
thanos::sroute:286fb5bb-8b7e-4153-8aba-c594b1cb46ad,19,1564.5903,1922.0,2018-09-13 18:05:10.371677,2018-10-03 22:32:29.278018,29067.315105683334,29067.315105683334,IND000000ACB,IND110095AAB
thanos::sroute:2876786a-2af6-40b9-a6e3-02b076e7a266,15,822.3203,1132.0,2018-09-12 19:04:54.532171,2018-10-03 22:49:20.430354,30464.431636383335,30464.431636383335,IND600056AAB,IND600076AAB
thanos::sroute:287c7cfa-c1e0-4572-9e35-787dd310575d,2,431.1008,609.0,2018-10-02 11:51:42.211655,2018-10-04 03:03:11.592861,2351.4896867666666,2351.4896867666666,IND751002AAB,IND754022AAA
thanos::sroute:28c41a90-08ce-4083-bac7-47a87ebe8620,13,2239.3339,3601.0,2018-09-14 07:33:23.661181,2018-10-05 02:38:49.857748,29945.436609449996,29945.436609449996,IND494334AAB,IND490023AAA
thanos::sroute:28d2577d-67dd-409a-9b55-531205f8b4ce,8,3249.4939,3430.0,2018-09-26 00:01:24.708365,2018-10-04 01:45:36.916286,11624.20346535,11624.20346535,IND474003AAA,IND000000ACB
thanos::sroute:28fcbccf-f3cf-4804-b0ed-88de9684d40c,22,4030.1349,5709.0,2018-09-12 05:58:55.898562,2018-10-03 07:49:06.017036,30350.168641233333,30350.168641233333,IND532001AAB,IND532222AAA
thanos::sroute:29624378-5ad3-47a7-bc0a-eb138c45e9db,5,3543.6909,4113.0,2018-09-12 23:17:53.441090,2018-09-18 18:47:25.050930,8369.526830666666,8369.526830666666,IND501359AAE,IND600056AAB
thanos::sroute:296fe38c-2038-426c-aea2-1326b1525665,4,79.0634,161.0,2018-09-27 02:09:07.824864,2018-10-01 03:22:27.500054,5833.327919833333,5833.327919833333,IND412105AAC,IND411017AAA
thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,6,7682.1438,10639.0,2018-09-12 02:40:03.098133,2018-09-19 17:06:16.279445,10946.219688533334,10946.219688533334,IND421302AAG,IND600056AAB
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,18,707.9628,1036.0,2018-09-13 23:42:44.132806,2018-10-04 01:37:37.962611,28914.897163416666,28914.897163416666,IND560300AAA,IND560085AAA
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,16,1035.6495,1764.0,2018-09-12 19:44:22.849043,2018-09-29 22:02:55.015747,24618.536111733334,24618.536111733334,IND000000ACB,IND121004AAB
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,15,351.0175,719.0,2018-09-14 11:31:33.152973,2018-10-03 15:16:56.143547,27585.383176233332,27585.383176233332,IND396232AAA,IND396191AAC
